"Category";"Asset_Name";"Full_Path";"Play_Length";"Skeleton";"Description";"Curated";"Since"
"TBD";"BP_Irene_Yawn_Left_Hand_01_0_1_2_3";"/Game/Animations/Yawn/Yawn_Left_Hand_01_Subscenes/Animation/BP_Irene_Yawn_Left_Hand_01_0_1_2_3.BP_Irene_Yawn_Left_Hand_01_0_1_2_3";"18,9";"/Game/MetaHumans/Common/Female/Medium/NormalWeight/Body/metahuman_base_skel.metahuman_base_skel";"TBD";"FALSE";""
"Distraction";"Bite";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Mouth/Bite.Bite";"5,96";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character bites on an apple (face only)";"TRUE";"v1.6"
"TBD";"Body";"/Game/Animations/Poses/Eye_Poses/Body.Body";"1,03";"/Game/MetaHumans/Common/Female/Medium/NormalWeight/Body/metahuman_base_skel.metahuman_base_skel";"TBD";"FALSE";""
"TBD";"Body_1";"/Game/Animations/Anim_Blueprints/Body_1.Body_1";"4,97";"/Game/MetaHumans/Common/Female/Medium/NormalWeight/Body/metahuman_base_skel.metahuman_base_skel";"TBD";"FALSE";""
"TBD";"Body_Alarm_Anim";"/Game/Animations/Anim_Blueprints/Body_Alarm_Anim.Body_Alarm_Anim";"4,97";"/Game/MetaHumans/Common/Female/Medium/NormalWeight/Body/metahuman_base_skel.metahuman_base_skel";"TBD";"FALSE";""
"TBD";"Body_Cut_01";"/Game/Animations/Capture_Animations/Cut/1/Body_Cut_01.Body_Cut_01";"38,1";"/Game/MetaHumans/Common/Female/Medium/NormalWeight/Body/metahuman_base_skel.metahuman_base_skel";"TBD";"FALSE";""
"TBD";"Body_Cut_01_Montage";"/Game/Animations/Capture_Animations/Cut/1/Body_Cut_01_Montage.Body_Cut_01_Montage";"38,1";"/Game/MetaHumans/Common/Female/Medium/NormalWeight/Body/metahuman_base_skel.metahuman_base_skel";"TBD";"FALSE";""
"TBD";"Body_Left";"/Game/Animations/Poses/Head_Pose/Body_Left.Body_Left";"1,03";"/Game/MetaHumans/Common/Female/Medium/NormalWeight/Body/metahuman_base_skel.metahuman_base_skel";"TBD";"FALSE";""
"TBD";"Body_Right";"/Game/Animations/Poses/Head_Pose/Body_Right.Body_Right";"1,03";"/Game/MetaHumans/Common/Female/Medium/NormalWeight/Body/metahuman_base_skel.metahuman_base_skel";"TBD";"FALSE";""
"TBD";"Body_Up";"/Game/Animations/Poses/Head_Pose/Body_Up.Body_Up";"1,03";"/Game/MetaHumans/Common/Female/Medium/NormalWeight/Body/metahuman_base_skel.metahuman_base_skel";"TBD";"FALSE";""
"Distraction";"Chew";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Mouth/Chew.Chew";"2,62";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character chews (face only)";"TRUE";"v1.6"
"TBD";"Down_Body";"/Game/Animations/Poses/Head_Pose/Down_Body.Down_Body";"1,03";"/Game/MetaHumans/Common/Female/Medium/NormalWeight/Body/metahuman_base_skel.metahuman_base_skel";"TBD";"FALSE";""
"Distraction";"Drink_100";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Mouth/Drink_100.Drink_100";"9,74";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character drinks from 100% bottle (face only)";"TRUE";"v1.6"
"Distraction";"Drink_20";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Mouth/Drink_20.Drink_20";"4,54";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character drinks from 20% bottle (face only)";"TRUE";"v1.6"
"Distraction";"Drink_40";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Mouth/Drink_40.Drink_40";"5,37";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character drinks from 40% bottle (face only)";"TRUE";"v1.6"
"Distraction";"Drink_60";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Mouth/Drink_60.Drink_60";"3";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character drinks from 60% bottle (face only)";"TRUE";"v1.6"
"Distraction";"Drink_80";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Mouth/Drink_80.Drink_80";"5,78";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character drinks from 80% bottle (face only)";"TRUE";"v1.6"
"TBD";"Drive_Pose";"/Game/Animations/Poses/Sit_Pose/Drive_Pose.Drive_Pose";"1,03";"/Game/MetaHumans/Common/Female/Medium/NormalWeight/Body/metahuman_base_skel.metahuman_base_skel";"TBD";"FALSE";""
"Distraction";"Eat_Food_Left_Hand_01";"/Game/Animations/Capture_Animations/HuBAnim/Eat_Food_Left_Hand_01/Eat_Food_Left_Hand_01.Eat_Food_Left_Hand_01";"17,2";"/Game/MetaHumans/Common/Female/Medium/NormalWeight/Body/metahuman_base_skel.metahuman_base_skel";"Character eats a burger with left hand";"TRUE";"v1.7"
"Distraction";"Eat_Food_Left_Hand_01_0";"/Game/Animations/Capture_Animations/HuBAnim/Eat_Food_Left_Hand_01/Eat_Food_Left_Hand_01_0.Eat_Food_Left_Hand_01_0";"22,5";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"TBD";"FALSE";"v1.7"
"Distraction";"Eat_Food_Right_Hand_01";"/Game/Animations/Capture_Animations/HuBAnim/Eat_Food_Right_Hand_01/Eat_Food_Right_Hand_01.Eat_Food_Right_Hand_01";"14,8";"/Game/MetaHumans/Common/Female/Medium/NormalWeight/Body/metahuman_base_skel.metahuman_base_skel";"Character eats a burger with right hand";"TRUE";"v1.7"
"Distraction";"Eat_Food_Right_Hand_01_0";"/Game/Animations/Capture_Animations/HuBAnim/Eat_Food_Right_Hand_01/Eat_Food_Right_Hand_01_0.Eat_Food_Right_Hand_01_0";"14,8";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"TBD";"FALSE";"v1.7"
"Drowsiness";"Eyes_Blink_Both_Short";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Eyes/Eyes_Blink_Both_Short.Eyes_Blink_Both_Short";"0,416";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Both eyes blinking shortly (face only)";"TRUE";"v1.6"
"Drowsiness";"Eyes_Close_Both_Hard";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Eyes/Eyes_Close_Both_Hard.Eyes_Close_Both_Hard";"0,915";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character winces (face only)";"TRUE";"v1.6"
"Drowsiness";"Eyes_Close_Both_Light";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Eyes/Eyes_Close_Both_Light.Eyes_Close_Both_Light";"0,666";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character closes both eyes (face only)";"TRUE";"v1.6"
"Drowsiness";"Eyes_Close_Left_Short";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Eyes/Eyes_Close_Left_Short.Eyes_Close_Left_Short";"0,624";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Left eye closed (face only)";"TRUE";"v1.6"
"Drowsiness";"Eyes_Close_Right_Short";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Eyes/Eyes_Close_Right_Short.Eyes_Close_Right_Short";"0,458";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Right eye closed (face only)";"TRUE";"v1.6"
"Drowsiness";"Eyes_Open_Both_Hard";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Eyes/Eyes_Open_Both_Hard.Eyes_Open_Both_Hard";"0,957";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Closed eyes opened (face only)";"TRUE";"v1.6"
"Drowsiness";"Eyes_Open_Both_Light";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Eyes/Eyes_Open_Both_Light.Eyes_Open_Both_Light";"1,12";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Closed eyes opened (face only)";"TRUE";"v1.6"
"TBD";"Face";"/Game/Animations/Poses/Head_Pose/Face.Face";"1,03";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"TBD";"FALSE";""
"TBD";"Face_1";"/Game/Animations/Anim_Blueprints/Face_1.Face_1";"4,97";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"TBD";"FALSE";""
"TBD";"Face_Alarm_Anim";"/Game/Animations/Anim_Blueprints/Face_Alarm_Anim.Face_Alarm_Anim";"4,97";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"TBD";"FALSE";""
"TBD";"Face_Close";"/Game/Animations/Poses/Eye_Poses/Face_Close.Face_Close";"1,03";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"TBD";"FALSE";""
"TBD";"Face_Cut_01";"/Game/Animations/Capture_Animations/Cut/1/Face_Cut_01.Face_Cut_01";"38,1";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"TBD";"FALSE";""
"TBD";"Face_Cut_01_Montage";"/Game/Animations/Capture_Animations/Cut/1/Face_Cut_01_Montage.Face_Cut_01_Montage";"38,1";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"TBD";"FALSE";""
"TBD";"Face_Middle";"/Game/Animations/Poses/Eye_Poses/Face_Middle.Face_Middle";"1,03";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"TBD";"FALSE";""
"TBD";"Face_Open";"/Game/Animations/Poses/Eye_Poses/Face_Open.Face_Open";"1,03";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"TBD";"FALSE";""
"Drowsiness";"Idle_Sleepy";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Idle/Idle_Sleepy.Idle_Sleepy";"70,4";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character driving at AM trying to talk and yawining once in a while (face only)";"TRUE";"v1.6"
"Distraction";"Irene_Click_MMI_Right_Hand_01";"/Game/Animations/Capture_Animations/HuBAnim/Click_MMI_Right_Hand_01/Irene_Click_MMI_Right_Hand_01.Irene_Click_MMI_Right_Hand_01";"30,9";"/Game/MetaHumans/Common/Female/Medium/NormalWeight/Body/metahuman_base_skel.metahuman_base_skel";"Character clicks in the MMI screen";"TRUE";"v1.7"
"Distraction";"Irene_Click_MMI_Right_Hand_01_0";"/Game/Animations/Capture_Animations/HuBAnim/Click_MMI_Right_Hand_01/Irene_Click_MMI_Right_Hand_01_0.Irene_Click_MMI_Right_Hand_01_0";"30,9";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"TBD";"FALSE";"v1.7"
"Points of interest";"Look_00_01";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Looks/Look_00_01.Look_00_01";"0,957";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character gaze goes from start view zone to end view zone";"TRUE";"v1.6"
"Points of interest";"Look_00_02";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Looks/Look_00_02.Look_00_02";"0,665";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character gaze goes from start view zone to end view zone";"TRUE";"v1.6"
"Points of interest";"Look_00_03";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Looks/Look_00_03.Look_00_03";"1,41";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character gaze goes from start view zone to end view zone";"TRUE";"v1.6"
"Points of interest";"Look_00_04";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Looks/Look_00_04.Look_00_04";"1,5";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character gaze goes from start view zone to end view zone";"TRUE";"v1.6"
"Points of interest";"Look_00_05";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Looks/Look_00_05.Look_00_05";"0,957";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character gaze goes from start view zone to end view zone";"TRUE";"v1.6"
"Points of interest";"Look_00_06";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Looks/Look_00_06.Look_00_06";"0,915";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character gaze goes from start view zone to end view zone";"TRUE";"v1.6"
"Points of interest";"Look_00_07";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Looks/Look_00_07.Look_00_07";"1,29";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character gaze goes from start view zone to end view zone";"TRUE";"v1.6"
"Points of interest";"Look_00_08";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Looks/Look_00_08.Look_00_08";"1,58";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character gaze goes from start view zone to end view zone";"TRUE";"v1.6"
"Points of interest";"Look_00_09";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Looks/Look_00_09.Look_00_09";"0,666";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character gaze goes from start view zone to end view zone";"TRUE";"v1.6"
"Points of interest";"Look_00_10";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Looks/Look_00_10.Look_00_10";"1,54";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character gaze goes from start view zone to end view zone";"TRUE";"v1.6"
"Points of interest";"Look_00_11";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Looks/Look_00_11.Look_00_11";"0,832";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character gaze goes from start view zone to end view zone";"TRUE";"v1.6"
"Points of interest";"Look_00_12";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Looks/Look_00_12.Look_00_12";"1,54";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character gaze goes from start view zone to end view zone";"TRUE";"v1.6"
"Points of interest";"Look_00_13";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Looks/Look_00_13.Look_00_13";"1,17";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character gaze goes from start view zone to end view zone";"TRUE";"v1.6"
"Points of interest";"Look_00_14";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Looks/Look_00_14.Look_00_14";"0,624";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character gaze goes from start view zone to end view zone";"TRUE";"v1.6"
"Points of interest";"Look_00_15";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Looks/Look_00_15.Look_00_15";"0,916";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character gaze goes from start view zone to end view zone";"TRUE";"v1.6"
"Points of interest";"Look_00_16";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Looks/Look_00_16.Look_00_16";"1,25";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character gaze goes from start view zone to end view zone";"TRUE";"v1.6"
"Points of interest";"Look_00_17";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Looks/Look_00_17.Look_00_17";"1,5";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character gaze goes from start view zone to end view zone";"TRUE";"v1.6"
"Points of interest";"Look_00_18";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Looks/Look_00_18.Look_00_18";"1,42";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character gaze goes from start view zone to end view zone";"TRUE";"v1.6"
"Points of interest";"Look_00_19";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Looks/Look_00_19.Look_00_19";"1,71";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character gaze goes from start view zone to end view zone";"TRUE";"v1.6"
"Points of interest";"Look_00_20";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Looks/Look_00_20.Look_00_20";"1,08";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character gaze goes from start view zone to end view zone";"TRUE";"v1.6"
"Points of interest";"Look_00_21";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Looks/Look_00_21.Look_00_21";"1,42";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character gaze goes from start view zone to end view zone";"TRUE";"v1.6"
"Points of interest";"Look_00_22";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Looks/Look_00_22.Look_00_22";"1,25";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character gaze goes from start view zone to end view zone";"TRUE";"v1.6"
"Points of interest";"Look_00_23";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Looks/Look_00_23.Look_00_23";"1,54";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character gaze goes from start view zone to end view zone";"TRUE";"v1.6"
"Points of interest";"Look_00_24";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Looks/Look_00_24.Look_00_24";"1,21";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character gaze goes from start view zone to end view zone";"TRUE";"v1.6"
"Points of interest";"Look_00_26";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Looks/Look_00_26.Look_00_26";"1,46";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character gaze goes from start view zone to end view zone";"TRUE";"v1.6"
"Points of interest";"Look_00_27";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Looks/Look_00_27.Look_00_27";"0,957";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character gaze goes from start view zone to end view zone";"TRUE";"v1.6"
"Points of interest";"Look_00_29";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Looks/Look_00_29.Look_00_29";"1,46";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character gaze goes from start view zone to end view zone";"TRUE";"v1.6"
"Points of interest";"Look_00_30";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Looks/Look_00_30.Look_00_30";"1,37";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character gaze goes from start view zone to end view zone";"TRUE";"v1.6"
"Points of interest";"Look_00_31";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Looks/Look_00_31.Look_00_31";"1,46";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character gaze goes from start view zone to end view zone";"TRUE";"v1.6"
"Points of interest";"Look_00_32";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Looks/Look_00_32.Look_00_32";"1,75";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character gaze goes from start view zone to end view zone";"TRUE";"v1.6"
"Points of interest";"Look_01_00";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Looks/Look_01_00.Look_01_00";"0,832";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character gaze goes from start view zone to end view zone";"TRUE";"v1.6"
"Points of interest";"Look_02_00";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Looks/Look_02_00.Look_02_00";"0,873";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character gaze goes from start view zone to end view zone";"TRUE";"v1.6"
"Points of interest";"Look_03_00";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Looks/Look_03_00.Look_03_00";"1,37";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character gaze goes from start view zone to end view zone";"TRUE";"v1.6"
"Points of interest";"Look_04_00";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Looks/Look_04_00.Look_04_00";"0,957";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character gaze goes from start view zone to end view zone";"TRUE";"v1.6"
"Points of interest";"Look_05_00";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Looks/Look_05_00.Look_05_00";"1,29";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character gaze goes from start view zone to end view zone";"TRUE";"v1.6"
"Points of interest";"Look_06_00";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Looks/Look_06_00.Look_06_00";"1,29";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character gaze goes from start view zone to end view zone";"TRUE";"v1.6"
"Points of interest";"Look_07_00";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Looks/Look_07_00.Look_07_00";"1,21";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character gaze goes from start view zone to end view zone";"TRUE";"v1.6"
"Points of interest";"Look_08_00";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Looks/Look_08_00.Look_08_00";"1,29";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character gaze goes from start view zone to end view zone";"TRUE";"v1.6"
"Points of interest";"Look_09_00";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Looks/Look_09_00.Look_09_00";"1,04";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character gaze goes from start view zone to end view zone";"TRUE";"v1.6"
"Points of interest";"Look_10_00";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Looks/Look_10_00.Look_10_00";"1,37";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character gaze goes from start view zone to end view zone";"TRUE";"v1.6"
"Points of interest";"Look_11_00";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Looks/Look_11_00.Look_11_00";"0,749";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character gaze goes from start view zone to end view zone";"TRUE";"v1.6"
"Points of interest";"Look_12_00";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Looks/Look_12_00.Look_12_00";"0,916";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character gaze goes from start view zone to end view zone";"TRUE";"v1.6"
"Points of interest";"Look_13_00";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Looks/Look_13_00.Look_13_00";"1,25";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character gaze goes from start view zone to end view zone";"TRUE";"v1.6"
"Points of interest";"Look_14_00";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Looks/Look_14_00.Look_14_00";"1,04";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character gaze goes from start view zone to end view zone";"TRUE";"v1.6"
"Points of interest";"Look_15_00";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Looks/Look_15_00.Look_15_00";"1,17";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character gaze goes from start view zone to end view zone";"TRUE";"v1.6"
"Points of interest";"Look_16_00";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Looks/Look_16_00.Look_16_00";"1,17";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character gaze goes from start view zone to end view zone";"TRUE";"v1.6"
"Points of interest";"Look_17_00";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Looks/Look_17_00.Look_17_00";"1,37";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character gaze goes from start view zone to end view zone";"TRUE";"v1.6"
"Points of interest";"Look_18_00";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Looks/Look_18_00.Look_18_00";"1,58";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character gaze goes from start view zone to end view zone";"TRUE";"v1.6"
"Points of interest";"Look_19_00";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Looks/Look_19_00.Look_19_00";"1,33";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character gaze goes from start view zone to end view zone";"TRUE";"v1.6"
"Points of interest";"Look_20_00";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Looks/Look_20_00.Look_20_00";"1,04";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character gaze goes from start view zone to end view zone";"TRUE";"v1.6"
"Points of interest";"Look_21_00";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Looks/Look_21_00.Look_21_00";"0,666";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character gaze goes from start view zone to end view zone";"TRUE";"v1.6"
"Points of interest";"Look_22_00";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Looks/Look_22_00.Look_22_00";"1,17";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character gaze goes from start view zone to end view zone";"TRUE";"v1.6"
"Points of interest";"Look_23_00";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Looks/Look_23_00.Look_23_00";"1,12";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character gaze goes from start view zone to end view zone";"TRUE";"v1.6"
"Points of interest";"Look_24_00";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Looks/Look_24_00.Look_24_00";"1,16";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character gaze goes from start view zone to end view zone";"TRUE";"v1.6"
"Points of interest";"Look_26_00";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Looks/Look_26_00.Look_26_00";"1,46";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character gaze goes from start view zone to end view zone";"TRUE";"v1.6"
"Points of interest";"Look_27_00";"/Game/Animations/Capture_Animations/DMSAnimations/Dictionary/Looks/Look_27_00.Look_27_00";"1,12";"/Game/MetaHumans/Common/Face/Face_Archetype_Skeleton.Face_Archetype_Skeleton";"Character gaze goes from start view zone to end view zone";"TRUE";"v1.6"
